booking_id,passenger_id_hash,flight_id,booking_date,status,seat_number,airline,source,destination,departure_time,arrival_time,flight_duration_minutes,flight_duration_hours,supplied_duration_minutes,duration_difference_minutes,duration_status,payment_id,amount,payment_method,first_name,last_name,age,gender,aadhaar_masked,phone_masked,email_masked,flight_day_type,age_group,booking_month
B1352,9b57b5fc7625f88f57e8fe4555294eaeef9b619337085e95fb71928be130113b,UK223,2025-10-20 11:37:36.951,CANCELLED,17D,Vistara,CCU,DEL,2026-04-19 21:58:41.704,2026-04-19 22:30:41.704,32.0,0.5333333333333333,32.0,0.0,Valid,PAY1722,2116.34,CARD,Shaurya,Singh,42,M,26**********,+9************,sh************************,Unknown,31-45,2025-10
B1352,9b57b5fc7625f88f57e8fe4555294eaeef9b619337085e95fb71928be130113b,UK223,2025-10-20 11:37:36.951,CANCELLED,17D,Vistara,CCU,DEL,2026-04-19 21:58:41.704,2026-04-19 22:30:41.704,32.0,0.5333333333333333,32.0,0.0,Valid,PAY1870,10103.51,UPI,Shaurya,Singh,42,M,40**********,+9************,sh***********************,Unknown,31-45,2025-10
B1352,9b57b5fc7625f88f57e8fe4555294eaeef9b619337085e95fb71928be130113b,UK223,2025-10-20 11:37:36.951,CANCELLED,17D,Vistara,CCU,DEL,2026-04-19 21:58:41.704,2026-04-19 22:30:41.704,32.0,0.5333333333333333,32.0,0.0,Valid,PAY1870,10103.51,UPI,Shaurya,Singh,42,M,26**********,+9************,sh************************,Unknown,31-45,2025-10
B1353,61864ff2276be466a69ab1a9b45c546576ecb6da65cdcc0c9639a94034459d6e,6F148,2025-09-19 11:37:36.951,CANCELLED,15F,IndiGo,CCU,BOM,2026-04-19 20:23:41.703,2026-04-19 22:30:41.703,127.0,2.1166666666666667,127.0,0.0,Valid,,,,Aditya,Mehta,23,M,18*********,+9************,ad**********************,Unknown,18-30,2025-09
B1354,ed0d591e1541e972df852ab1f85f0151ede892b9b811f3e4020bc5d4f00046e5,SJ162,2025-12-14 11:37:36.951,CONFIRMED,34A,SpiceJet,DEL,HYD,2026-04-19 20:11:41.703,2026-04-19 22:30:41.703,139.0,2.316666666666667,139.0,0.0,Valid,PAY1987,10023.88,UPI,Aadhya,Mishra,76,F,76**********,+9************,aa***********************,Unknown,60+,2025-12
B1355,569541aef05a35fd51845055d14159e660e2e5e024dfbe429a608c06a6d6fc15,6F127,2026-03-30 11:37:36.951,CONFIRMED,28B,IndiGo,HYD,BOM,2026-04-19 18:27:41.702,2026-04-19 22:28:41.702,241.0,4.016666666666667,241.0,0.0,Valid,PAY1254,5421.14,CARD,Myra,Agarwal,35,M,52**********,+9************,my********************,Unknown,31-45,2026-03
B1355,569541aef05a35fd51845055d14159e660e2e5e024dfbe429a608c06a6d6fc15,6F127,2026-03-30 11:37:36.951,CONFIRMED,28B,IndiGo,HYD,BOM,2026-04-19 18:27:41.702,2026-04-19 22:28:41.702,241.0,4.016666666666667,241.0,0.0,Valid,PAY1662,8877.37,CARD,Myra,Agarwal,35,M,52**********,+9************,my********************,Unknown,31-45,2026-03
B1356,f0260781fb2aba4e4277a4959cefacd2211aef405843b1b72f148059b1d4d91e,AI173,2025-11-10 11:37:36.951,PENDING,11F,Air India,HYD,DEL,2026-04-19 17:36:41.703,2026-04-19 22:27:41.703,291.0,4.85,291.0,0.0,Valid,,,,Aarav,Singh,21,F,69**********,+9************,aa*************************,Unknown,18-30,2025-11
B1357,9985af7cd23dbc3b0b3d6d654015391b8f54314efe44e9f3501c1b8821178042,6F065,2026-02-05 11:37:36.951,Unknown,14A,IndiGo,MAA,BLR,2026-04-19 19:40:41.701,2026-04-19 22:23:41.701,163.0,2.716666666666667,163.0,0.0,Valid,PAY1726,6983.72,UPI,Myra,Kulkarni,24,M,61**********,+9************,my***************************,Unknown,18-30,2026-02
B1358,e453e79b699aadfa85bc39c7dd2730f841d1f87123c949fdea49d3dc23717e6b,AI053,2025-06-22 11:37:36.951,PENDING,20A,Air India,CCU,DEL,2026-04-19 18:04:41.701,2026-04-19 22:19:41.701,255.0,4.25,255.0,0.0,Valid,,,,Riya,Iyer,52,M,19**********,+9************,ri*******************,Unknown,46-60,2025-06
B1359,7d9b9205eaa991d8de68f47eaf6e4897bc0e9bafbd038c8c0a2c69e4f77b4a6e,AI241,2025-10-22 11:37:36.951,CONFIRMED,14E,Air India,HYD,BLR,2026-04-19 20:11:41.704,2026-04-19 22:18:41.704,127.0,2.1166666666666667,127.0,0.0,Valid,PAY1392,,CARD,Myra,Gupta,1,F,21**********,+9************,my*********************,Unknown,Under 18,2025-10
B1359,7d9b9205eaa991d8de68f47eaf6e4897bc0e9bafbd038c8c0a2c69e4f77b4a6e,AI241,2025-10-22 11:37:36.951,CONFIRMED,14E,Air India,HYD,BLR,2026-04-19 20:11:41.704,2026-04-19 22:18:41.704,127.0,2.1166666666666667,127.0,0.0,Valid,PAY1695,3097.73,CARD,Myra,Gupta,1,F,21**********,+9************,my*********************,Unknown,Under 18,2025-10
B1359,7d9b9205eaa991d8de68f47eaf6e4897bc0e9bafbd038c8c0a2c69e4f77b4a6e,AI241,2025-10-22 11:37:36.951,CONFIRMED,14E,Air India,HYD,BLR,2026-04-19 20:11:41.704,2026-04-19 22:18:41.704,127.0,2.1166666666666667,127.0,0.0,Valid,PAY1751,8949.59,UPI,Myra,Gupta,1,F,21**********,+9************,my*********************,Unknown,Under 18,2025-10
B1359,7d9b9205eaa991d8de68f47eaf6e4897bc0e9bafbd038c8c0a2c69e4f77b4a6e,AI241,2025-10-22 11:37:36.951,CONFIRMED,14E,Air India,HYD,BLR,2026-04-19 20:11:41.704,2026-04-19 22:18:41.704,127.0,2.1166666666666667,127.0,0.0,Valid,PAY1843,9519.49,UPI,Myra,Gupta,1,F,21**********,+9************,my*********************,Unknown,Under 18,2025-10
B1360,547d9344fb2018b3014f8911219667d36401d2e162a40cb2f7f9302c1a662630,AI105,2025-06-15 11:37:36.951,Unknown,18D,Air India,CCU,DEL,2026-04-19 20:16:41.702,2026-04-19 22:03:41.702,107.0,1.7833333333333334,107.0,0.0,Valid,,,,Sai,Gupta,47,M,24**********,+9************,sa*******************,Unknown,46-60,2025-06
B1361,7367c04f5225397375bd5fdbf583232e6c813b63fac8efd4b7f203061fd3d10f,AI110,2025-08-24 11:37:36.951,PENDING,13F,Air India,BOM,CCU,2026-04-19 17:07:41.702,2026-04-19 22:00:41.702,293.0,4.883333333333334,293.0,0.0,Valid,PAY1333,5339.72,UPI,Anika,Ghosh,63,M,72**********,+9************,an*************************,Unknown,60+,2025-08
B1362,8a476547d4cf963e230232a65adb7a9aa6ed589ac5f4438a7f13da335fe22741,AI252,2025-10-22 11:37:36.951,CONFIRMED,15B,Air India,HYD,DEL,2026-04-19 17:30:41.704,2026-04-19 21:54:41.704,264.0,4.4,264.0,0.0,Valid,,,,Aditya,Joshi,70,M,70**********,+9************,ad***********************,Unknown,60+,2025-10
B1363,11e7405e976ffe2fd78666cff7c08b5698c1ab4dc4b8917abe86e0e24ee45002,AI149,2025-12-14 11:37:36.951,CANCELLED,3B,Air India,BOM,HYD,2026-04-19 18:19:41.703,2026-04-19 21:36:41.703,197.0,3.283333333333333,197.0,0.0,Valid,PAY1177,8554.62,NETBANKING,Ishaan,Banerjee,62,M,25**********,+9************,is**************************,Unknown,60+,2025-12
B1364,35430287391de581e621b9614f829be68e799590a1abee63f4e54e7644d50cd3,AI224,2025-09-09 11:37:36.951,PENDING,23F,Air India,DEL,HYD,2026-04-19 16:51:41.703,2026-04-19 21:36:41.703,285.0,4.75,285.0,0.0,Valid,PAY1240,2061.92,CARD,Ananya,Mishra,9,M,74**********,+9************,an*********************,Unknown,Under 18,2025-09
B1364,35430287391de581e621b9614f829be68e799590a1abee63f4e54e7644d50cd3,AI224,2025-09-09 11:37:36.951,PENDING,23F,Air India,DEL,HYD,2026-04-19 16:51:41.703,2026-04-19 21:36:41.703,285.0,4.75,285.0,0.0,Valid,PAY1777,10914.38,NETBANKING,Ananya,Mishra,9,M,74**********,+9************,an*********************,Unknown,Under 18,2025-09
B1364,35430287391de581e621b9614f829be68e799590a1abee63f4e54e7644d50cd3,AI224,2025-09-09 11:37:36.951,PENDING,23F,Air India,DEL,HYD,2026-04-19 16:51:41.703,2026-04-19 21:36:41.703,285.0,4.75,285.0,0.0,Valid,PAY1900,1147.36,NETBANKING,Ananya,Mishra,9,M,74**********,+9************,an*********************,Unknown,Under 18,2025-09
B1365,48d0441e3c09dcd5670121d6361a6d933c03274afe1b985e939e761d08ce4230,UK158,2025-07-03 11:37:36.951,CANCELLED,15B,Vistara,BOM,MAA,2026-04-19 20:49:41.703,2026-04-19 21:22:41.703,33.0,0.55,33.0,0.0,Valid,,,,Aditya,Kulkarni,60,F,95**********,+9************,ad***********************,Unknown,46-60,2025-07
B1366,22835d7fd4e730004943432a725d5399017d2cc18d365af87afbd06573c156c6,6F125,2025-05-05 11:37:36.951,CANCELLED,25E,IndiGo,BOM,CCU,2026-04-19 17:09:41.702,2026-04-19 21:13:41.702,244.0,4.066666666666666,244.0,0.0,Valid,,,,Saanvi,Sharma,18,M,52**********,+9************,sa*********************,Unknown,Under 18,2025-05
B1367,0211dba0308362d09d12cce5048bc85a2ef253da3e6168f427992abe6729bcef,UK164,2025-12-14 11:37:36.951,CONFIRMED,18A,Vistara,BOM,HYD,2026-04-19 16:46:41.703,2026-04-19 21:10:41.703,264.0,4.4,264.0,0.0,Valid,PAY1011,2379.52,CARD,Vivaan,Joshi,65,F,52**********,+9************,vi**********************,Unknown,60+,2025-12
B1367,0211dba0308362d09d12cce5048bc85a2ef253da3e6168f427992abe6729bcef,UK164,2025-12-14 11:37:36.951,CONFIRMED,18A,Vistara,BOM,HYD,2026-04-19 16:46:41.703,2026-04-19 21:10:41.703,264.0,4.4,264.0,0.0,Valid,PAY1817,,UPI,Vivaan,Joshi,65,F,52**********,+9************,vi**********************,Unknown,60+,2025-12
B1368,ff421e0eb5002c2a9944fa12b0d74fc8ef50622bbeebbfa26b19f0e802effd18,UK007,2025-12-26 11:37:36.951,CANCELLED,1E,Vistara,DEL,HYD,2026-04-19 18:50:41.701,2026-04-19 21:04:41.701,134.0,2.2333333333333334,134.0,0.0,Valid,PAY1572,9184.07,CARD,Arjun,Khan,2,F,51*********,+9************,ar********************,Unknown,Under 18,2025-12
B1368,ff421e0eb5002c2a9944fa12b0d74fc8ef50622bbeebbfa26b19f0e802effd18,UK007,2025-12-26 11:37:36.951,CANCELLED,1E,Vistara,DEL,HYD,2026-04-19 18:50:41.701,2026-04-19 21:04:41.701,134.0,2.2333333333333334,134.0,0.0,Valid,PAY1808,9111.32,CARD,Arjun,Khan,2,F,51*********,+9************,ar********************,Unknown,Under 18,2025-12
B1368,ff421e0eb5002c2a9944fa12b0d74fc8ef50622bbeebbfa26b19f0e802effd18,UK007,2025-12-26 11:37:36.951,CANCELLED,1E,Vistara,DEL,HYD,2026-04-19 18:50:41.701,2026-04-19 21:04:41.701,134.0,2.2333333333333334,134.0,0.0,Valid,PAY1970,3626.55,UPI,Arjun,Khan,2,F,51*********,+9************,ar********************,Unknown,Under 18,2025-12
B1369,9585a6fe9fdeb56c2583cf346135f842c524d064c6d136b701ea94cc32f44710,6F118,2026-03-18 11:37:36.951,PENDING,15F,IndiGo,CCU,HYD,2026-04-19 19:52:41.702,2026-04-19 21:01:41.702,69.0,1.15,69.0,0.0,Valid,PAY1729,7583.98,UPI,Shaurya,Joshi,64,M,60**********,+9************,sh************************,Unknown,60+,2026-03
B1369,9585a6fe9fdeb56c2583cf346135f842c524d064c6d136b701ea94cc32f44710,6F118,2026-03-18 11:37:36.951,PENDING,15F,IndiGo,CCU,HYD,2026-04-19 19:52:41.702,2026-04-19 21:01:41.702,69.0,1.15,69.0,0.0,Valid,PAY1850,,CARD,Shaurya,Joshi,64,M,60**********,+9************,sh************************,Unknown,60+,2026-03
B1369,9585a6fe9fdeb56c2583cf346135f842c524d064c6d136b701ea94cc32f44710,6F118,2026-03-18 11:37:36.951,PENDING,15F,IndiGo,CCU,HYD,2026-04-19 19:52:41.702,2026-04-19 21:01:41.702,69.0,1.15,69.0,0.0,Valid,PAY1973,10519.7,UPI,Shaurya,Joshi,64,M,60**********,+9************,sh************************,Unknown,60+,2026-03
B1370,c754e805cc58c13693de3d6bbaf4ca473b79a20bc39a95d391a14ba226b28c30,SJ004,2026-01-01 11:37:36.951,CANCELLED,19C,SpiceJet,MAA,DEL,2026-04-19 17:52:41.701,2026-04-19 21:01:41.701,189.0,3.15,189.0,0.0,Valid,PAY1378,1770.53,UPI,Vivaan,Pillai,59,F,27**********,+9************,vi***************************,Unknown,46-60,2026-01
B1370,c754e805cc58c13693de3d6bbaf4ca473b79a20bc39a95d391a14ba226b28c30,SJ004,2026-01-01 11:37:36.951,CANCELLED,19C,SpiceJet,MAA,DEL,2026-04-19 17:52:41.701,2026-04-19 21:01:41.701,189.0,3.15,189.0,0.0,Valid,PAY1712,14742.11,UPI,Vivaan,Pillai,59,F,27**********,+9************,vi***************************,Unknown,46-60,2026-01
B1371,21e853f3600aad697c0928b58f515b7db0f6d7820db35fe3ca776dc81c2a0308,6F206,2025-09-25 11:37:36.951,CANCELLED,15E,IndiGo,DEL,BOM,2026-04-19 16:39:41.703,2026-04-19 20:59:41.703,260.0,4.333333333333333,260.0,0.0,Valid,,,,Aarav,Singh,44,M,97**********,+9************,aa*********************,Unknown,31-45,2025-09
B1372,63e1c2ff2767ca8ceed81263ce666870649190fbb395864203e8c6a17db4f468,SJ130,2025-05-11 11:37:36.951,CANCELLED,11D,SpiceJet,BOM,DEL,2026-04-19 16:53:41.702,2026-04-19 20:53:41.702,240.0,4.0,240.0,0.0,Valid,PAY1245,4621.54,NETBANKING,Krishna,Iyer,29,M,66**********,+9************,kr**************************,Unknown,18-30,2025-05
B1372,63e1c2ff2767ca8ceed81263ce666870649190fbb395864203e8c6a17db4f468,SJ130,2025-05-11 11:37:36.951,CANCELLED,11D,SpiceJet,BOM,DEL,2026-04-19 16:53:41.702,2026-04-19 20:53:41.702,240.0,4.0,240.0,0.0,Valid,PAY1545,5975.68,CARD,Krishna,Iyer,29,M,66**********,+9************,kr**************************,Unknown,18-30,2025-05
B1373,c24146553498b11133c73b471f128c4034fbbc101da3d55d16b786b97abc6fc3,SJ070,2026-02-14 11:37:36.951,CANCELLED,22F,SpiceJet,MAA,CCU,2026-04-19 18:55:41.701,2026-04-19 20:48:41.701,113.0,1.8833333333333333,113.0,0.0,Valid,PAY1180,6540.32,UPI,Ishaan,Gupta,44,M,61**********,+9************,is**********************,Unknown,31-45,2026-02
B1374,10d6d6ecb2a19a228670bab3cf934566fd9976ff05b8628d509958a3af826188,AI085,2025-04-24 11:37:36.951,CANCELLED,7F,Air India,DEL,HYD,2026-04-19 15:45:41.702,2026-04-19 20:33:41.702,288.0,4.8,288.0,0.0,Valid,,,,Muhammad,Singh,63,F,48**********,+9************,mu**********************,Unknown,60+,2025-04
B1375,1881045f69a737bc4f4dd7840b4f9f5b006fbbf3f4b5a605a3c66ddfbdff5ff0,SJ109,2025-09-02 11:37:36.951,CONFIRMED,15B,SpiceJet,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,184.0,3.066666666666667,184.0,0.0,Valid,PAY1342,9150.53,UPI,Muhammad,Banerjee,12,F,59*********,+9************,mu******************************,Unknown,Under 18,2025-09
B1375,1881045f69a737bc4f4dd7840b4f9f5b006fbbf3f4b5a605a3c66ddfbdff5ff0,SJ109,2025-09-02 11:37:36.951,CONFIRMED,15B,SpiceJet,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,184.0,3.066666666666667,184.0,0.0,Valid,PAY1342,9150.53,UPI,Muhammad,Bbanerjee,12,F,95*********,+9************,mu*******************************,Unknown,Under 18,2025-09
B1375,1881045f69a737bc4f4dd7840b4f9f5b006fbbf3f4b5a605a3c66ddfbdff5ff0,SJ109,2025-09-02 11:37:36.951,CONFIRMED,15B,SpiceJet,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,184.0,3.066666666666667,184.0,0.0,Valid,PAY1342,9150.53,UPI,Muhammad,Banerjee,12,F,40**********,+9************,mu*************************,Unknown,Under 18,2025-09
B1375,1881045f69a737bc4f4dd7840b4f9f5b006fbbf3f4b5a605a3c66ddfbdff5ff0,SJ109,2025-09-02 11:37:36.951,CONFIRMED,15B,SpiceJet,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,184.0,3.066666666666667,184.0,0.0,Valid,PAY1531,10064.26,UPI,Muhammad,Banerjee,12,F,59*********,+9************,mu******************************,Unknown,Under 18,2025-09
B1375,1881045f69a737bc4f4dd7840b4f9f5b006fbbf3f4b5a605a3c66ddfbdff5ff0,SJ109,2025-09-02 11:37:36.951,CONFIRMED,15B,SpiceJet,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,184.0,3.066666666666667,184.0,0.0,Valid,PAY1531,10064.26,UPI,Muhammad,Bbanerjee,12,F,95*********,+9************,mu*******************************,Unknown,Under 18,2025-09
B1375,1881045f69a737bc4f4dd7840b4f9f5b006fbbf3f4b5a605a3c66ddfbdff5ff0,SJ109,2025-09-02 11:37:36.951,CONFIRMED,15B,SpiceJet,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,184.0,3.066666666666667,184.0,0.0,Valid,PAY1531,10064.26,UPI,Muhammad,Banerjee,12,F,40**********,+9************,mu*************************,Unknown,Under 18,2025-09
B1376,b4fdf273d54b2ade5506a89ba09603e0594ca44b488621e16852cbc787ac395d,AI168,2025-08-24 11:37:36.951,PENDING,16B,Air India,DEL,CCU,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,270.0,4.5,270.0,0.0,Valid,PAY1723,12718.31,NETBANKING,Arjun,Sharma,46,F,31*********,+9************,ar********************,Unknown,46-60,2025-08
B1376,b4fdf273d54b2ade5506a89ba09603e0594ca44b488621e16852cbc787ac395d,AI168,2025-08-24 11:37:36.951,PENDING,16B,Air India,DEL,CCU,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,270.0,4.5,270.0,0.0,Valid,PAY1735,7199.9,UPI,Arjun,Sharma,46,F,31*********,+9************,ar********************,Unknown,46-60,2025-08
B1376,b4fdf273d54b2ade5506a89ba09603e0594ca44b488621e16852cbc787ac395d,AI168,2025-08-24 11:37:36.951,PENDING,16B,Air India,DEL,CCU,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,270.0,4.5,270.0,0.0,Valid,PAY1949,,UPI,Arjun,Sharma,46,F,31*********,+9************,ar********************,Unknown,46-60,2025-08
B1377,9dbf68e071e2c1bc37c5acc4c1e6272d719672928db5a6393249fee4ee9951b0,UK123,2025-10-24 11:37:36.951,CONFIRMED,26A,Vistara,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:18:41.702,174.0,2.9,174.0,0.0,Valid,,,,Sai,Singh,4,M,58**********,+9************,sa**********************,Unknown,Under 18,2025-10
B1378,5ad895f805352bd089d1618e6d92731687f52b9ec12045b5cfe70faa0821e0fd,UK110,2026-01-16 11:37:36.951,PENDING,30D,Vistara,HYD,DEL,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,287.0,4.783333333333333,287.0,0.0,Valid,PAY1491,4050.66,UPI,Reyansh,Banerjee,63,M,99**********,+9************,re**************************,Unknown,60+,2026-01
B1378,5ad895f805352bd089d1618e6d92731687f52b9ec12045b5cfe70faa0821e0fd,UK110,2026-01-16 11:37:36.951,PENDING,30D,Vistara,HYD,DEL,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,287.0,4.783333333333333,287.0,0.0,Valid,PAY1896,10365.35,CARD,Reyansh,Banerjee,63,M,99**********,+9************,re**************************,Unknown,60+,2026-01
B1379,735846a90b8720be80c983aef65b04a379a43e86c0f4a8ccc5310b77f7271dff,AI206,2025-11-02 11:37:36.951,PENDING,31C,Air India,CCU,MAA,2026-04-19 16:30:41.703,2026-04-19 20:01:41.703,211.0,3.5166666666666666,211.0,0.0,Valid,,,,Krishna,Nair,56,M,79**********,+9************,kr*********************,Unknown,46-60,2025-11
B1380,013d99516c3b5284e05ed24e98fead9f9c3fc2ccc5886314c7ff6b72aa3a2482,6F007,2026-04-16 11:37:36.951,PENDING,6B,IndiGo,HYD,MAA,2026-04-19 18:55:41.701,2026-04-19 19:54:41.701,59.0,0.9833333333333333,59.0,0.0,Valid,PAY1307,14705.02,CARD,Anika,Iyer,51,F,29**********,+9************,an******************,Unknown,46-60,2026-04
B1381,15fd27eb5581a4470d632fb8f63f155f85e2ae84e05544a2f9e169da810e6711,SJ013,2025-11-11 11:37:36.951,PENDING,33A,SpiceJet,DEL,MAA,2026-04-19 15:25:41.701,2026-04-19 19:54:41.701,269.0,4.483333333333333,269.0,0.0,Valid,PAY1975,7452.89,UPI,Ishaan,Singh,85,F,40**********,+9************,is***********************,Unknown,60+,2025-11
B1382,cdc2e6ec383396f644a32ca366118b4a309e0ffe202578b23ed4ccdd0d0099d4,UK061,2025-09-19 11:37:36.951,PENDING,20D,Vistara,BLR,BOM,2026-04-19 17:58:41.701,2026-04-19 19:48:41.701,110.0,1.8333333333333333,110.0,0.0,Valid,PAY1239,14862.46,UPI,Krishna,Agarwal,57,F,46*********,+9************,kr*************************,Unknown,46-60,2025-09
B1383,2271c9268b10ca16a8458505c1f7f05fe98580f7411f2245579a82ba80687066,AI010,2025-09-24 11:37:36.951,CANCELLED,8C,Air India,BOM,HYD,2026-04-19 15:00:41.701,2026-04-19 19:48:41.701,288.0,4.8,288.0,0.0,Valid,,,,Ira,Nair,40,M,90**********,+9************,ir****************,Unknown,31-45,2025-09
B1384,ab354da3fa71b24d589ecd87a5023da29288a6d317b2edd06829a827f500fbb6,AI024,2025-05-16 11:37:36.951,CONFIRMED,11D,Air India,MAA,BOM,2026-04-19 18:38:41.701,2026-04-19 19:45:41.701,67.0,1.1166666666666667,67.0,0.0,Valid,PAY1594,5107.55,NETBANKING,Riya,Agarwal,41,M,30**********,+9************,ri********************,Unknown,31-45,2025-05
B1385,10ec5467b62dbd27378d1fff18fea368e3c6a52b3c796c8ea97fe8fbf30db16f,UK130,2025-06-08 11:37:36.951,CONFIRMED,30B,Vistara,MAA,BLR,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,247.0,4.116666666666666,247.0,0.0,Valid,,,,Ira,Sharma,54,F,37**********,+9************,ir********************,Unknown,46-60,2025-06
B1386,79033b56d853693270e1b765fcd2c2250f8517228f25b69ce7432d748caae205,AI161,2026-03-12 11:37:36.951,CANCELLED,10A,Air India,CCU,BOM,2026-04-19 16:40:41.703,2026-04-19 19:40:41.703,180.0,3.0,180.0,0.0,Valid,,,,Ira,Banerjee,29,F,49**********,+9************,ir********************,Unknown,18-30,2026-03
B1387,fbfdae7167ca504fb6574b58058717aec2eb950ea169dfd4a4e81f4a4d437af7,SJ208,2025-07-23 11:37:36.951,PENDING,24F,SpiceJet,DEL,HYD,2026-04-19 18:32:41.703,2026-04-19 19:33:41.703,61.0,1.0166666666666666,61.0,0.0,Valid,,,,Diya,Iyer,23,M,61*********,+9************,di*******************,Unknown,18-30,2025-07
B1388,f4133d1257c4df22d1f3160f167fa0b82a2d16ffc2fa6076b0dd622aa9284cbf,6F038,2025-09-23 11:37:36.951,Unknown,8D,IndiGo,HYD,MAA,2026-04-19 15:36:41.701,2026-04-19 19:33:41.701,237.0,3.95,237.0,0.0,Valid,PAY1317,10389.84,NETBANKING,Ira,Chatterjee,33,F,43**********,+9************,ir**********************,Unknown,31-45,2025-09
B1388,f4133d1257c4df22d1f3160f167fa0b82a2d16ffc2fa6076b0dd622aa9284cbf,6F038,2025-09-23 11:37:36.951,Unknown,8D,IndiGo,HYD,MAA,2026-04-19 15:36:41.701,2026-04-19 19:33:41.701,237.0,3.95,237.0,0.0,Valid,PAY1734,12160.17,UPI,Ira,Chatterjee,33,F,43**********,+9************,ir**********************,Unknown,31-45,2025-09
B1389,8e26350544cae3f0f70ce8db62951546a2e8e09af01719b2917ac5c05e1798cc,6F085,2026-02-22 11:37:36.951,Unknown,30D,IndiGo,HYD,MAA,2026-04-19 17:32:41.702,2026-04-19 19:32:42.000,120.00496666666666,2.0000827777777777,120.0,0.004966666666661013,Valid,PAY1344,,NETBANKING,Vivaan,Singh,9,F,63**********,+9************,vi**************************,Unknown,Under 18,2026-02
B1390,7aa176d0a5f6a996e7fe57dec83784416fe6d898c98ce4815d2a6492d57a6472,SJ028,2026-03-09 11:37:36.951,CANCELLED,8C,SpiceJet,CCU,BOM,2026-04-19 15:04:41.701,2026-04-19 19:32:41.701,268.0,4.466666666666667,268.0,0.0,Valid,,,,Riya,Singh,56,M,83**********,+9************,ri***********************,Unknown,46-60,2026-03
B1391,0e699f0e06c390e586417eb020e3a0d80b33e618c62a55599068d510c850b9e3,SJ084,2025-11-26 11:37:36.951,CONFIRMED,21F,SpiceJet,HYD,MAA,2026-04-19 18:31:41.702,2026-04-19 19:30:41.702,59.0,0.9833333333333333,59.0,0.0,Valid,PAY1143,10930.16,CARD,Vivaan,Mishra,54,F,96**********,+9************,vi*********************,Unknown,46-60,2025-11
B1391,0e699f0e06c390e586417eb020e3a0d80b33e618c62a55599068d510c850b9e3,SJ084,2025-11-26 11:37:36.951,CONFIRMED,21F,SpiceJet,HYD,MAA,2026-04-19 18:31:41.702,2026-04-19 19:30:41.702,59.0,0.9833333333333333,59.0,0.0,Valid,PAY1282,14307.48,UPI,Vivaan,Mishra,54,F,96**********,+9************,vi*********************,Unknown,46-60,2025-11
B1391,0e699f0e06c390e586417eb020e3a0d80b33e618c62a55599068d510c850b9e3,SJ084,2025-11-26 11:37:36.951,CONFIRMED,21F,SpiceJet,HYD,MAA,2026-04-19 18:31:41.702,2026-04-19 19:30:41.702,59.0,0.9833333333333333,59.0,0.0,Valid,PAY1525,10231.31,CARD,Vivaan,Mishra,54,F,96**********,+9************,vi*********************,Unknown,46-60,2025-11
B1392,dd0d4f009ccd8b20446938da00fde4d16ce9a707f7318dd1f54c3dafd7e07f28,AI139,2026-03-27 11:37:36.951,CONFIRMED,21D,Air India,HYD,MAA,2026-04-19 18:23:41.702,2026-04-19 19:24:41.702,61.0,1.0166666666666666,61.0,0.0,Valid,,,,Aditya,Kulkarni,82,M,37**********,+9************,ad*************************,Unknown,60+,2026-03
B1393,06cf5fba4db048c6700c1058a21ce384bf0093a18e77441744df25a610cba230,UK179,2026-04-06 11:37:36.951,PENDING,26E,Vistara,DEL,HYD,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,290.0,4.833333333333333,290.0,0.0,Valid,PAY1749,5252.26,UPI,Aarav,Chatterjee,22,M,43**********,+9************,aa************************,Unknown,18-30,2026-04
B1394,37f70e517d13b58c91152dc3c591320d5d08e0be15019d148e5655232948953a,6F256,2025-07-23 11:37:36.951,PENDING,23F,IndiGo,BOM,CCU,2026-04-19 18:40:41.702,2026-04-19 19:13:41.702,33.0,0.55,33.0,0.0,Valid,,,,Sara,Verma,28,F,34**********,+9************,sa******************,Unknown,18-30,2025-07
